설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
동천요양원,노원로18길 41,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 노원로18길 41,,과기정통부,18994876,37.6448263,127.073564,2021-09-13
동천요양원,노원로18길 41,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 노원로18길 41,,과기정통부,18994876,37.6448263,127.073564,2021-09-13
동천요양원,노원로18길 41,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 노원로18길 41,,과기정통부,18994876,37.6448263,127.073564,2021-09-13
동천요양원,노원로18길 41,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 노원로18길 41,,과기정통부,18994876,37.6448263,127.073564,2021-09-13
동천요양원,노원로18길 41,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 노원로18길 41,,과기정통부,18994876,37.6448263,127.073564,2021-09-13
마들사회복지관,마들사회복지관,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로210길 22,,과기정통부,18994876,37.6469033,127.0651982,2021-09-13
마들사회복지관,마들사회복지관,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로210길 22,,과기정통부,18994876,37.6469033,127.0651982,2021-09-13
베데스다장애인주간보호소,하계1동 65-37,서울특별시,노원구,서민·복지시설,과기정통부(LGU+),Public WiFi Free,2021-12,서울특별시 노원구 공릉로58마길 27,,과기정통부,18994876,37.6364226,127.0776551,2021-09-13
북부 종합사회복지관,1층 어린이집,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,1층 장년 인재 은행,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,2층 강당,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,2층 노인 학교,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,3층 아동 발달 지원센터,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,3층 참좋은 교실,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,4층 사무실,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
북부 종합사회복지관,4층 탁구장,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로245길 56,,과기정통부,18994876,37.679308,127.052211,2021-09-13
갈현2동 228-73,갈현2동 228-73,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 갈현로27길 44-8 (갈현동),갈현2동 228-73,서울특별시 은평구청,02-351-6382,37.62007,126.91095,2021-08-01
좌월어린이공원,갈현동 513-1(좌월어린이공원),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,갈현동 513-1(좌월어린이공원),서울특별시 은평구청,02-351-6382,37.61733,126.91359,2021-08-01
궁말어린이공원,갈현동 327-21(궁말어린이공원),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,갈현동 327-21(궁말어린이공원),서울특별시 은평구청,02-351-6382,37.61677,126.90897,2021-08-01
길마어린이공원,갈현동 474-1(길마어린이공원),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로21길 15,갈현동 474-1(길마어린이공원),서울특별시 은평구청,02-351-6382,37.61466,126.91562,2021-08-01
갈현동 468-3,갈현동 468-3,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 서오릉로 160,갈현동 468-3,서울특별시 은평구청,02-351-6382,37.61235,126.91545,2021-08-01
갈현2동 464-19,갈현2동 464-19,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로17길 8 (갈현동),갈현2동 464-19,서울특별시 은평구청,02-351-6382,37.61264,126.91649,2021-08-01
갈현2동 462-54,갈현2동 462-54,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로 175 (갈현동),갈현2동 462-54,서울특별시 은평구청,02-351-6382,37.61436,126.91773,2021-08-01
물빛공원,갈현동 397(UTP_물빛공원),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로 지하849 (갈현동),갈현동 397(UTP_물빛공원),서울특별시 은평구청,02-351-6382,37.61889,126.92095,2021-08-01
연신내로,갈현동 503-12,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 갈현로 247 (갈현동),갈현동 503-12,서울특별시 은평구청,02-351-6382,37.61906,126.91533,2021-08-01
연신내로데오거리,갈현2동 454-28,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로27길 12,갈현2동 454-28,서울특별시 은평구청,02-351-6382,37.61795,126.91823,2021-08-01
갈현2동 461-16,갈현2동 461-16,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로25길 5 (갈현동),갈현2동 461-16,서울특별시 은평구청,02-351-6382,37.61661,126.91802,2021-08-01
갈현2동 480-1,갈현2동 480-1,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로25길 17 (갈현동),갈현2동 480-1,서울특별시 은평구청,02-351-6382,37.61715,126.91698,2021-08-01
연신내로데오거리,갈현동 456-2,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로 217 (갈현동),갈현동 456-2,서울특별시 은평구청,02-351-6382,37.61799,126.91977,2021-08-01
연신내로데오거리,갈현동 397,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로 지하849 (갈현동),갈현동 397,서울특별시 은평구청,02-351-6382,37.61875,126.92056,2021-08-01
갈현동 452-29,갈현동 452-29-&gt;갈현2동 453-3(UTP),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로29길 21 (갈현동),갈현동 452-29-&gt;갈현2동 453-3(UTP),서울특별시 은평구청,02-351-6382,37.61939,126.91802,2021-08-01
갈현2동 543,갈현2동 543,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,"서울특별시 은평구 갈현로29길 52 (갈현동, 메카아파트)",갈현2동 543,서울특별시 은평구청,02-351-6382,37.62233,126.91143,2021-08-01
서갈현어린이공원,갈현동 434-38(서갈현어린이공원),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 갈현로35길 12-8,갈현동 434-38(서갈현어린이공원),서울특별시 은평구청,02-351-6382,37.62161,126.91581,2021-08-01
체육시설,진관동 산110-17 체육시설,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 산110-17 체육시설,서울특별시 은평구청,02-351-6382,37.62981,126.91621,2021-08-01
체육시설,진관동 산110-17 체육시설내부2/1,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 산110-17 체육시설내부2/1,서울특별시 은평구청,02-351-6382,37.63033,126.91604,2021-08-01
박석어린이공원,갈현동 416-3(박석어린이공원),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로89길 18-14,갈현동 416-3(박석어린이공원),서울특별시 은평구청,02-351-6382,37.62505,126.91833,2021-08-01
갈현1동 407-32,갈현1동 407-32,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로85길 18-10 (갈현동),갈현1동 407-32,서울특별시 은평구청,02-351-6382,37.62283,126.91771,2021-08-01
갈현1동 414-30,갈현1동 414-30,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로89길 17 (갈현동),갈현1동 414-30,서울특별시 은평구청,02-351-6382,37.62457,126.91792,2021-08-01
연신내로데오거리,갈현동 396-17,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로 855-20,갈현동 396-17,서울특별시 은평구청,02-351-6382,37.61931,126.91991,2021-08-01
갈현1동 402-23,갈현1동 402-23,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로29길 22-44 (갈현동),갈현1동 402-23,서울특별시 은평구청,02-351-6382,37.62028,126.91778,2021-08-01
갈현1동 436-15,갈현1동 436-15,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 갈현로 299 (갈현동),갈현1동 436-15,서울특별시 은평구청,02-351-6382,37.62342,126.91692,2021-08-01
갈곡리어린이공원,갈현동 436-51,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 갈현로41길 3,갈현동 436-51,서울특별시 은평구청,02-351-6382,37.62381,126.91658,2021-08-01
대조어린이공원,대조동 212 대조어린이공원,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로22길 9-30,대조동 212 대조어린이공원,서울특별시 은평구청,02-351-6382,37.61553,126.91969,2021-08-01
대조동 190-66,대조동 190-66,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 역말로9길 38-2 (대조동),대조동 190-66,서울특별시 은평구청,02-351-6382,37.61441,126.92245,2021-08-01
대조동 187-55,대조동 187-55,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로73길 6 (대조동),대조동 187-55,서울특별시 은평구청,02-351-6382,37.6156,126.9237,2021-08-01
대조동 186-46,대조동 186-46,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로 823 (대조동),대조동 186-46,서울특별시 은평구청,02-351-6382,37.61692,126.92299,2021-08-01
농수산물할인마트 앞,신사동 228-22,서울특별시,은평구,기타,서울특별시청,SEOUL,2013-10,서울특별시 은평구 가좌로 333,서울특별시 은평구 신사동 228-22,서울특별시청,02-2133-2871,37.593514,126.920289,2021-08-01
은평병원,응암2동 232-3,서울특별시,은평구,서민·복지시설,서울특별시청,SEOUL,2014-10,서울특별시 은평구 백련산로 90,서울특별시 은평구 응암2동 232-3,서울특별시청,02-2133-2871,37.594055,126.923768,2021-08-01
은평노인복지관 신도중학교앞,진관동 149-7 12-195정류장,서울특별시,은평구,교통시설,서울특별시청,SEOUL,2014-10,서울특별시 은평구 진관1로 77-30,서울특별시 은평구 진관동 149-7 12-195정류장,서울특별시청,02-2133-2871,37.632452,126.931634,2021-08-01
은평구민체육센터앞2,진관동 164-27 12-447정류장,서울특별시,은평구,교통시설,서울특별시청,SEOUL,2014-10,서울특별시 은평구 진관1로 21-10,서울특별시 은평구 진관동 164-27 12-447정류장,서울특별시청,02-2133-2871,37.631417,126.922531,2021-08-01
은평구민체육센터앞1,진관동 164-15 12-448정류장,서울특별시,은평구,교통시설,서울특별시청,SEOUL,2014-10,서울특별시 은평구 진관1로 21-10,서울특별시 은평구 진관동 164-15 12-448정류장,서울특별시청,02-2133-2871,37.631714,126.923216,2021-08-01
예일여고,역촌동 1-3 12-151정류장,서울특별시,은평구,교통시설,서울특별시청,SEOUL,2014-10,서울특별시 은평구 서오릉로 135,서울특별시 은평구 역촌동 1-3 12-151정류장,서울특별시청,02-2133-2871,37.610788,126.917802,2021-08-01
연신내역1번출구,불광동 484-71,서울특별시,은평구,기타,서울특별시청,SEOUL,2016-11,서울특별시 은평구 통일로866,서울특별시 은평구 불광동 484-71,서울특별시청,02-2133-2871,37.620195,126.920614,2021-08-01
연신내역,대조동 198-10 12-184정류장,서울특별시,은평구,교통시설,서울특별시청,SEOUL,2014-10,서울특별시 은평구 연서로 220,서울특별시 은평구 대조동 198-10 12-184정류장,서울특별시청,02-2133-2871,37.618137,126.920184,2021-08-01
연신내로데오거리2,갈현1동 401-15 (더 걸 앞),서울특별시,은평구,기타,서울특별시청,SEOUL,2011-10,서울특별시 은평구 연서로29길 21,서울특별시 은평구 갈현1동 401-15 (더 걸 앞),서울특별시청,02-2133-2871,37.619484,126.91788,2021-08-01
연서시장,불광동 310-105,서울특별시,은평구,기타,서울특별시청,SEOUL,2016-11,서울특별시 은평구 통일로 850,서울특별시 은평구 불광동 310-105,서울특별시청,02-2133-2871,37.619441,126.922043,2021-08-01
은평구 진관동 289-24(주차장CCTV),은평구 진관동 289-24(주차장CCTV) -&gt; 진관동 270-5 북한산초교에서 UTP,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,은평구 진관동 289-24(주차장CCTV) -&gt; 진관동 270-5 북한산초교에서 UTP,서울특별시 은평구청,02-351-6382,37.65569,126.94895,2021-08-01
진관동 302-3,진관동 302-3(653),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 의상봉길 8 (진관동),진관동 302-3(653),서울특별시 은평구청,02-351-6382,37.65306,126.93962,2021-08-01
금암공원분수대,진관동 52-29 금암공원분수대,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 52-29 금암공원분수대,서울특별시 은평구청,02-351-6382,37.64398,126.91764,2021-08-01
진관동 44-28,진관동 44-28,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 44-28,서울특별시 은평구청,02-351-6382,37.64474,126.91848,2021-08-01
진관동 93-6,진관동 93-6,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 93-6,서울특별시 은평구청,02-351-6382,37.63433,126.9169,2021-08-01
박석고개 삼거리,진관동 234-26 박석고개 삼거리,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 234-26 박석고개 삼거리,서울특별시 은평구청,02-351-6382,37.63042,126.91944,2021-08-01
기자촌 사거리,진관동 149-17 기자촌 사거리,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 149-17 기자촌 사거리,서울특별시 은평구청,02-351-6382,37.63396,126.93204,2021-08-01
진관동 산99-29,진관동 산99-29(C109)437,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 산99-29(C109)437,서울특별시 은평구청,02-351-6382,37.64031,126.92809,2021-08-01
진관동 24-13,진관동 24-13(C102)436,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 24-13(C102)436,서울특별시 은평구청,02-351-6382,37.64226,126.92421,2021-08-01
707동옆 창릉천변,진관동 30-22 (707동옆창릉천변),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 30-22 (707동옆창릉천변),서울특별시 은평구청,02-351-6382,37.64676,126.92526,2021-08-01
627동 앞,진관동 5 627동 앞(494),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 5 627동 앞(494),서울특별시 은평구청,02-351-6382,37.64844,126.92736,2021-08-01
618동 건너편,진관동 1 618동건너편(493),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 1 618동건너편(493),서울특별시 은평구청,02-351-6382,37.64967,126.92919,2021-08-01
611동 건너편,진관동 2 611동건너편(491),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 2 611동건너편(491),서울특별시 은평구청,02-351-6382,37.65026,126.93223,2021-08-01
128동 앞 사거리,진관동 87-25(583) 128동 앞사거리,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 87-25(583) 128동 앞사거리,서울특별시 은평구청,02-351-6382,37.63445,126.91912,2021-08-01
구파발역 사거리,진관동 69-36 구파발역 사거리,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 69-36 구파발역 사거리,서울특별시 은평구청,02-351-6382,37.639,126.91882,2021-08-01
진관동 250,진관동 250 옆,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로48길 41 (진관동),진관동 250 옆,서울특별시 은평구청,02-351-6382,37.63959,126.93839,2021-08-01
진관동 126-28,진관동 126-28 / 진관동 9994-2 맞은편옆,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 126-28 / 진관동 9994-2 맞은편옆,서울특별시 은평구청,02-351-6382,37.63983,126.94009,2021-08-01
진관동 127-22,진관동 127-22 / 진관동 9991-107 옆삼거리,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,,진관동 127-22 / 진관동 9991-107 옆삼거리,서울특별시 은평구청,02-351-6382,37.64192,126.9398,2021-08-01
은평한옥마을,진관동 135-8(C333)473,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,,진관동 135-8(C333)473,서울특별시 은평구청,02-351-6382,37.64128,126.93791,2021-08-01
은평한옥마을,진관동 125-22(C329)480,서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 진관길 39 (진관동),진관동 125-22(C329)480,서울특별시 은평구청,02-351-6382,37.64096,126.94289,2021-08-01
불암산허브공원,불암산 허브공원 CCTV,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 덕릉로94가길 54,,서울특별시청,02-2133-1353,37.6643812,127.0792199,2021-09-13
불암산허브공원,불암산 허브공원 CCTV,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 덕릉로94가길 54,,서울특별시청,02-2133-1353,37.6644299,127.0795124,2021-09-13
불암산허브공원,불암산 허브공원 CCTV,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 덕릉로94가길 54,,서울특별시청,02-2133-1353,37.6644299,127.0795124,2021-09-13
불암산허브공원,불암산 허브공원 CCTV,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 덕릉로94가길 54,,서울특별시청,02-2133-1353,37.6643812,127.0792199,2021-09-13
서울시립 상이군경복지관,덕릉로70가길 73,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 덕릉로70가길 73,,과기정통부,18994876,37.6428232,127.0576748,2021-09-13
서울시립 상이군경복지관,덕릉로70가길 73,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 덕릉로70가길 73,,과기정통부,18994876,37.6428232,127.0576748,2021-09-13
서울시립 상이군경복지관,덕릉로70가길 73,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 덕릉로70가길 73,,과기정통부,18994876,37.6428232,127.0576748,2021-09-13
서울시립 상이군경복지관,덕릉로70가길 73,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 덕릉로70가길 73,,과기정통부,18994876,37.6428232,127.0576748,2021-09-13
서울시립 상이군경복지관,덕릉로70가길 73,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 덕릉로70가길 73,,과기정통부,18994876,37.6428232,127.0576748,2021-09-13
서울시립 상이군경복지관,덕릉로70가길 73,서울특별시,노원구,서민·복지시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 덕릉로70가길 73,,과기정통부,18994876,37.6428232,127.0576748,2021-09-13
시인천상병공원,노원구 동일로242길 88,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 동일로242길 63-8,,서울특별시청,02-2133-1353,37.674955,127.059159,2021-09-13
시인천상병공원,노원구 동일로242길 88,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 동일로242길 63-8,,서울특별시청,02-2133-1353,37.674955,127.059159,2021-09-13
자기주도학습센터,동일로207길 18,서울특별시,노원구,교육시설,과기정통부(KT),Public WiFi Free,2021-12,서울특별시 노원구 동일로 1279,,과기정통부,18994876,37.6432394,127.0646113,2021-09-13
하계어린이공원,노원구 하계2동 273-3,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 섬밭로 196,,서울특별시청,02-2133-1353,37.632161,127.068634,2021-09-13
하계어린이공원,노원구 하계2동 273-3,서울특별시,노원구,편의시설,서울특별시(KT),PublicWiFi Seoul,2021-12,서울특별시 노원구 섬밭로 196,,서울특별시청,02-2133-1353,37.632161,127.068634,2021-09-13
갈말근린공원,갈말근린공원 CCTV,서울특별시,노원구,편의시설,서울특별시(SKT),PublicWiFi Seoul,2021-12,서울특별시 노원구 동일로227길 25,,서울특별시청,02-2133-1353,37.666068,127.054693,2021-09-13
갈말근린공원,갈말근린공원 CCTV,서울특별시,노원구,편의시설,서울특별시(SKT),PublicWiFi Seoul,2021-12,서울특별시 노원구 한글비석로 566,,서울특별시청,02-2133-1353,37.665686,127.054283,2021-09-13
갈말근린공원,갈말근린공원 CCTV,서울특별시,노원구,편의시설,서울특별시(SKT),PublicWiFi Seoul,2021-12,서울특별시 노원구 동일로227길 85,,서울특별시청,02-2133-1353,37.665761,127.053215,2021-09-13
광운대학교,월계동 447,서울특별시,노원구,기타,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 광운로 20,,서울특별시청,02-2133-1353,37.619429,127.059093,2021-09-13
광운대학교,월계동 447,서울특별시,노원구,기타,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 광운로 20,,서울특별시청,02-2133-1353,37.619429,127.059093,2021-09-13
국민체육진흥공단,공릉동 26-17,서울특별시,노원구,관공서,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 화랑로 727,,서울특별시청,02-2133-1353,37.633516,127.097151,2021-09-13
국민체육진흥공단,공릉동 26-17,서울특별시,노원구,관공서,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 화랑로 727,,서울특별시청,02-2133-1353,37.633516,127.097151,2021-09-13
국민체육진흥공단,공릉동 26-17,서울특별시,노원구,관공서,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 화랑로 727,,서울특별시청,02-2133-1353,37.633516,127.097151,2021-09-13
국민체육진흥공단,공릉동 26-17,서울특별시,노원구,관공서,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 화랑로 727,,서울특별시청,02-2133-1353,37.633516,127.097151,2021-09-13
노원수화통역센터,중계동 584-1,서울특별시,노원구,서민·복지시설,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 한글비석로 383,,서울특별시청,02-2133-1353,37.658975,127.072996,2021-09-13
노원수화통역센터,중계동 584-1,서울특별시,노원구,서민·복지시설,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 한글비석로 383,,서울특별시청,02-2133-1353,37.658975,127.072996,2021-09-13
다노이218,중계동 359-14,서울특별시,노원구,서민·복지시설,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 중계로 218,,서울특별시청,02-2133-1353,37.650723,127.075978,2021-09-13
다노이218,중계동 359-14,서울특별시,노원구,서민·복지시설,KT,PublicWiFi Seoul,2021-12,서울특별시 노원구 중계로 218,,서울특별시청,02-2133-1353,37.650723,127.075978,2021-09-13
당현천주변,당현천 변 당현2교 다리 조명배전반,서울특별시,노원구,편의시설,서울특별시,PublicWiFi Seoul,2021-12,서울특별시 노원구 덕릉로 553,,서울특별시청,02-2133-1353,37.6501333,127.0684205,2021-09-13
당현초교,노원구 동일로213길 52,서울특별시,노원구,기타,서울특별시,PublicWiFi Seoul,2021-12,서울특별시 노원구 동일로213길 52,,서울특별시청,02-2133-1353,37.6483089,127.0588552,2021-09-13
등나무근린공원,동일로204길13 CCTV,서울특별시,노원구,편의시설,서울특별시,PublicWiFi Seoul,2021-12,서울특별시 노원구 중계동 508,,서울특별시청,02-2133-1353,37.6402837,127.0672719,2021-09-13
등나무근린공원,동일로204길13 CCTV,서울특별시,노원구,편의시설,서울특별시,PublicWiFi Seoul,2021-12,서울특별시 노원구 동일로204가길 12,,서울특별시청,02-2133-1353,37.640295,127.068065,2021-09-13
마들스타디움,상계동 770-8 CCTV,서울특별시,노원구,편의시설,서울특별시,PublicWiFi Seoul,2021-12,서울특별시 노원구 상계동 770-8,,서울특별시청,02-2133-1353,37.64437424,127.0583111,2021-09-13
연신내로데오거리,대조동 185-71,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로 833-6,대조동 185-71,서울특별시 은평구청,02-351-6382,37.61753,126.92142,2021-08-01
대조동 198-27,대조동 198-27,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로 214 (대조동),대조동 198-27,서울특별시 은평구청,02-351-6382,37.61744,126.9196,2021-08-01
대조동 190-30,대조동 190-30,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 통일로75길 18-1 (대조동),대조동 190-30,서울특별시 은평구청,02-351-6382,37.61296,126.92209,2021-08-01
대조동 219-32,대조동 219-32&lt;-218-5에서 UTP,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로 188 (대조동),대조동 219-32&lt;-218-5에서 UTP,서울특별시 은평구청,02-351-6382,37.61537,126.91817,2021-08-01
대조동 199-3,대조동 199-3,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로 202 (대조동),대조동 199-3,서울특별시 은평구청,02-351-6382,37.61662,126.9190407,2021-08-01
대조초등학교,대조동 212-22 대조초교(어린이),서울특별시,은평구,관광,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로20길 6-12 (대조동),대조동 212-22 대조초교(어린이),서울특별시 은평구청,02-351-6382,37.61361,126.91891,2021-08-01
대조동 203-14,대조동 203-14,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,"서울특별시 은평구 연서로24길 19 (대조동, 강순이 건물)",대조동 203-14,서울특별시 은평구청,02-351-6382,37.6152,126.92041,2021-08-01
대조동 214-1,대조동 214-1,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로20길 28 (대조동),대조동 214-1,서울특별시 은평구청,02-351-6382,37.61437,126.92097,2021-08-01
한울종합수리,대조동 215-28 한울종합수리,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 연서로20길 17 (대조동),대조동 215-28 한울종합수리,서울특별시 은평구청,02-351-6382,37.61403,126.91985,2021-08-01
대조동 89-195,대조동 89-195,서울특별시,은평구,기타,서울특별시 은평구청,SEOUL,2020-12,서울특별시 은평구 역말로 134 (대조동),대조동 89-195,서울특별시 은평구청,02-351-6382,37.61095,126.92186,2021-08-01
